Date,Time,levelname,Component,message,processname
2020-05-26,"09:40:36,893",INFO,ForkPoolWorker-6,"built Dictionary(31026 unique tokens: ['10억', '1억', 'LTE', '가능성', '가입자']...) from 5419 documents (total 1241175 corpus positions)",celery9-6.log
2020-05-26,"09:40:37,804",INFO,ForkPoolWorker-6,using symmetric alpha at 0.2,celery9-6.log
2020-05-26,"09:40:37,804",INFO,ForkPoolWorker-6,using symmetric eta at 0.2,celery9-6.log
2020-05-26,"10:06:45,293",WARNING,ForkPoolWorker-6,make graph,celery3-6.log
2020-05-26,"10:06:55,131",WARNING,ForkPoolWorker-6,X.shape :,celery3-6.log
2020-05-26,"10:06:41,765",INFO,MainProcess,missed heartbeat from celery9@None,celery3.log
2020-05-26,"10:06:55,132",WARNING,ForkPoolWorker-6,"(58919, 1047)",celery3-6.log
2020-05-26,"10:06:57,782",WARNING,ForkPoolWorker-6,<Response [200]>,celery3-6.log
2020-05-26,"10:06:57,787",INFO,ForkPoolWorker-6,Task task_analysis.sna[a176f347-d750-4319-933e-6706816bba7e] succeeded in 12.494222218170762s: None,celery3-6.log
2020-05-26,"10:06:41,766",INFO,MainProcess,missed heartbeat from celery2@None,celery3.log
2020-05-26,"10:06:41,766",INFO,MainProcess,missed heartbeat from celery1@None,celery3.log
2020-05-26,"10:06:41,766",INFO,MainProcess,missed heartbeat from celery7@None,celery3.log
2020-05-26,"10:06:41,766",INFO,MainProcess,missed heartbeat from celery8@None,celery3.log
2020-05-26,"10:06:41,766",INFO,MainProcess,missed heartbeat from celery6@None,celery3.log
2020-05-26,"10:06:41,766",INFO,MainProcess,missed heartbeat from celery10@None,celery3.log
2020-05-26,"10:06:57,768",WARNING,ForkPoolWorker-6,graphbuild_finish,celery3-6.log
2020-05-26,"10:17:14,868",INFO,ForkPoolWorker-6,"running online (single-pass) LDA training, 5 topics, 1 passes over the supplied corpus of 1872 documents, updating model once every 1872 documents, evaluating perplexity every 1872 documents, iterating 50x with a convergence threshold of 0.001000",celery5-6.log
2020-05-26,"10:17:22,263",INFO,ForkPoolWorker-6,"topic #1 (0.200): 0.015*""코로나"" + 0.005*""기업"" + 0.004*""환경"" + 0.004*""기자"" + 0.004*""미국"" + 0.003*""관리"" + 0.003*""사업"" + 0.003*""관련"" + 0.003*""대한"" + 0.003*""보건""",celery5-6.log
2020-05-26,"09:40:37,832",INFO,ForkPoolWorker-6,"running online (single-pass) LDA training, 5 topics, 1 passes over the supplied corpus of 5419 documents, updating model once every 2000 documents, evaluating perplexity every 5419 documents, iterating 50x with a convergence threshold of 0.001000",celery9-6.log
2020-05-26,"10:00:03,835",WARNING,ForkPoolWorker-6,WorkingTime: 880.9971690177917 sec,celery1-6.log
2020-05-26,"10:00:03,792",WARNING,ForkPoolWorker-6,/opt/wigo/anaconda3/lib/python3.7/site-packages/pyLDAvis/_prepare.py:257: FutureWarning: Sorting because non-concatenation axis is not aligned. A future version,celery1-6.log
2020-05-26,"09:45:41,689",WARNING,ForkPoolWorker-6,"/opt/wigo/anaconda3/lib/python3.7/site-packages/joblib/parallel.py:673: UserWarning: Loky-backed parallel loops cannot be called in a multiprocessing, setting n_jobs=1",celery1-6.log
2020-05-26,"09:45:33,627",INFO,ForkPoolWorker-6,NumExpr defaulting to 8 threads.,celery1-6.log
2020-05-26,"09:40:41,000",INFO,ForkPoolWorker-6,"topic #4 (0.200): 0.011*""코로나"" + 0.007*""환경"" + 0.006*""기업"" + 0.005*""지원"" + 0.005*""시장"" + 0.004*""개발"" + 0.004*""기자"" + 0.004*""기술"" + 0.004*""경제"" + 0.004*""상황""",celery9-6.log
2020-05-26,"09:40:41,001",INFO,ForkPoolWorker-6,"topic diff=3.483907, rho=1.000000",celery9-6.log
2020-05-26,"10:17:14,854",INFO,ForkPoolWorker-6,using serial LDA version on this node,celery5-6.log
2020-05-26,"09:40:34,481",INFO,MainProcess,Received task: task_analysis.topic[ccf7c9a8-410a-4d3e-b40e-8a216bcb4123],celery9.log
2020-05-26,"09:45:33,626",INFO,ForkPoolWorker-6,"Note: NumExpr detected 20 cores but ""NUMEXPR_MAX_THREADS"" not set, so enforcing safe limit of 8.",celery1-6.log
2020-05-26,"10:00:03,843",WARNING,ForkPoolWorker-6,<Response [200]>,celery1-6.log
2020-05-26,"09:45:31,196",INFO,ForkPoolWorker-6,"topic diff=2.160144, rho=1.000000",celery1-6.log
2020-05-26,"09:45:31,195",INFO,ForkPoolWorker-6,"topic #3 (0.200): 0.017*""코로나"" + 0.005*""기자"" + 0.005*""방역"" + 0.004*""안전"" + 0.004*""경제"" + 0.004*""한국"" + 0.004*""환경"" + 0.003*""지원"" + 0.003*""기업"" + 0.003*""정부""",celery1-6.log
2020-05-26,"09:45:31,195",INFO,ForkPoolWorker-6,"topic #2 (0.200): 0.009*""코로나"" + 0.005*""환경"" + 0.005*""지원"" + 0.004*""한국"" + 0.004*""사업"" + 0.004*""정부"" + 0.004*""보건"" + 0.003*""기자"" + 0.003*""확진"" + 0.003*""기업""",celery1-6.log
2020-05-26,"09:40:44,165",INFO,ForkPoolWorker-6,merging changes from 2000 documents into a model of 5419 documents,celery9-6.log
2020-05-26,"09:40:44,183",INFO,ForkPoolWorker-6,"topic #0 (0.200): 0.007*""사업"" + 0.005*""환경"" + 0.005*""온라인"" + 0.005*""개발"" + 0.005*""기자"" + 0.005*""지원"" + 0.004*""코로나"" + 0.004*""제공"" + 0.004*""서비스"" + 0.004*""지역""",celery9-6.log
2020-05-26,"09:40:44,184",INFO,ForkPoolWorker-6,"topic #1 (0.200): 0.022*""코로나"" + 0.010*""확진"" + 0.006*""지원"" + 0.006*""기자"" + 0.006*""보건"" + 0.005*""정부"" + 0.004*""자가"" + 0.004*""미국"" + 0.004*""환경"" + 0.004*""검사""",celery9-6.log
2020-05-26,"09:40:44,184",INFO,ForkPoolWorker-6,"topic #2 (0.200): 0.018*""코로나"" + 0.005*""방역"" + 0.005*""기자"" + 0.004*""정부"" + 0.004*""환경"" + 0.004*""협력"" + 0.004*""경제"" + 0.004*""사업"" + 0.004*""대통령"" + 0.003*""지원""",celery9-6.log
2020-05-26,"09:40:44,185",INFO,ForkPoolWorker-6,"topic #3 (0.200): 0.010*""코로나"" + 0.009*""기업"" + 0.007*""한국"" + 0.005*""투자"" + 0.005*""금융"" + 0.005*""환경"" + 0.005*""시장"" + 0.005*""정부"" + 0.005*""디지털"" + 0.004*""관리""",celery9-6.log
2020-05-26,"09:40:44,185",INFO,ForkPoolWorker-6,"topic #4 (0.200): 0.010*""코로나"" + 0.007*""기업"" + 0.007*""환경"" + 0.005*""시장"" + 0.005*""기술"" + 0.005*""기자"" + 0.005*""개발"" + 0.004*""사업"" + 0.004*""지원"" + 0.004*""경제""",celery9-6.log
2020-05-26,"09:40:44,186",INFO,ForkPoolWorker-6,"topic diff=1.051949, rho=0.707107",celery9-6.log
2020-05-26,"09:45:31,196",INFO,ForkPoolWorker-6,"topic #4 (0.200): 0.014*""코로나"" + 0.008*""기업"" + 0.005*""지원"" + 0.004*""환경"" + 0.004*""한국"" + 0.004*""기자"" + 0.004*""관리"" + 0.004*""사망자"" + 0.003*""제공"" + 0.003*""개발""",celery1-6.log
2020-05-26,"10:00:03,859",INFO,ForkPoolWorker-6,Task task_analysis.topic[b786c34b-1e7d-479e-8e68-a04597c04d95] succeeded in 881.0214191926643s: None,celery1-6.log
2020-05-26,"09:40:41,001",INFO,ForkPoolWorker-6,"PROGRESS: pass 0, at document #4000/5419",celery9-6.log
2020-05-26,"09:40:36,390",WARNING,ForkPoolWorker-6,X.shape :,celery10-6.log
2020-05-26,"09:40:35,317",WARNING,ForkPoolWorker-6,make graph,celery10-6.log
2020-05-26,"09:40:40,999",INFO,ForkPoolWorker-6,"topic #2 (0.200): 0.017*""코로나"" + 0.005*""방역"" + 0.005*""환경"" + 0.004*""지원"" + 0.004*""사업"" + 0.004*""기업"" + 0.004*""정부"" + 0.004*""제공"" + 0.004*""기자"" + 0.003*""경제""",celery9-6.log
2020-05-26,"09:40:40,998",INFO,ForkPoolWorker-6,"topic #1 (0.200): 0.017*""코로나"" + 0.007*""지원"" + 0.006*""확진"" + 0.005*""환경"" + 0.005*""기자"" + 0.004*""기업"" + 0.004*""방역"" + 0.004*""정부"" + 0.003*""대응"" + 0.003*""제공""",celery9-6.log
2020-05-26,"09:40:40,966",INFO,ForkPoolWorker-6,merging changes from 2000 documents into a model of 5419 documents,celery9-6.log
2020-05-26,"09:40:37,833",INFO,ForkPoolWorker-6,"PROGRESS: pass 0, at document #2000/5419",celery9-6.log
2020-05-26,"09:40:37,832",WARNING,ForkPoolWorker-6,"too few updates, training might not converge; consider increasing the number of passes or iterations to improve accuracy",celery9-6.log
2020-05-26,"09:40:41,000",INFO,ForkPoolWorker-6,"topic #3 (0.200): 0.010*""코로나"" + 0.006*""기업"" + 0.006*""한국"" + 0.005*""환경"" + 0.005*""시장"" + 0.005*""정부"" + 0.004*""지원"" + 0.004*""관리"" + 0.004*""사업"" + 0.004*""디지털""",celery9-6.log
2020-05-26,"09:40:36,904",INFO,ForkPoolWorker-6,Task task_analysis.sna[d04f63a3-d437-4a7c-852a-e138b046e3e5] succeeded in 1.5877578174695373s: None,celery10-6.log
2020-05-26,"09:40:36,902",WARNING,ForkPoolWorker-6,<Response [200]>,celery10-6.log
2020-05-26,"09:40:36,893",WARNING,ForkPoolWorker-6,graphbuild_finish,celery10-6.log
2020-05-26,"09:40:36,391",WARNING,ForkPoolWorker-6,"(5419, 1301)",celery10-6.log
2020-05-26,"09:40:40,997",INFO,ForkPoolWorker-6,"topic #0 (0.200): 0.006*""코로나"" + 0.005*""개발"" + 0.005*""지원"" + 0.005*""사업"" + 0.004*""환경"" + 0.004*""온라인"" + 0.004*""기자"" + 0.004*""지역"" + 0.004*""기업"" + 0.003*""한국""",celery9-6.log
2020-05-28,"15:38:27,711",WARNING,ForkPoolWorker-6,<Response [200]>,celery2-6.log
2020-05-28,"15:38:25,662",WARNING,ForkPoolWorker-6,make graph,celery2-6.log
2020-05-28,"17:08:10,096",INFO,MainProcess,missed heartbeat from worker@None,celery3.log
2020-05-28,"17:08:10,096",INFO,MainProcess,missed heartbeat from celery7@None,celery3.log
2020-05-28,"17:08:10,096",INFO,MainProcess,missed heartbeat from celery9@None,celery3.log
2020-05-28,"17:08:10,096",INFO,MainProcess,missed heartbeat from celery5@None,celery3.log
2020-05-28,"17:08:10,096",INFO,MainProcess,missed heartbeat from celery8@None,celery3.log
2020-05-28,"17:08:10,096",INFO,MainProcess,missed heartbeat from celery10@None,celery3.log
2020-05-28,"17:08:10,095",INFO,MainProcess,missed heartbeat from celery2@None,celery3.log
2020-05-28,"17:08:10,094",INFO,MainProcess,missed heartbeat from celery4@None,celery3.log
2020-05-28,"15:38:27,757",INFO,ForkPoolWorker-6,Task task_analysis.sna[dec91f50-9343-4969-b72c-14b9d3ffb073] succeeded in 2.1099403649568558s: None,celery2-6.log
2020-05-28,"13:51:12,423",WARNING,ForkPoolWorker-6,make graph,celery9-6.log
2020-05-28,"13:51:12,465",WARNING,ForkPoolWorker-6,X.shape :,celery9-6.log
2020-05-28,"17:08:09,470",INFO,MainProcess,Received task: task_analysis.sna[23ba3abf-fc0a-40f4-bc4c-73f37db2a5e2],celery3.log
2020-05-28,"14:56:43,668",INFO,MainProcess,missed heartbeat from celery3@None,celery1.log
2020-05-28,"14:56:43,667",INFO,MainProcess,missed heartbeat from celery2@None,celery1.log
2020-05-28,"14:56:43,667",INFO,MainProcess,missed heartbeat from celery7@None,celery1.log
2020-05-28,"14:56:43,667",INFO,MainProcess,missed heartbeat from celery8@None,celery1.log
2020-05-28,"14:56:43,667",INFO,MainProcess,missed heartbeat from celery6@None,celery1.log
2020-05-28,"14:56:43,018",INFO,MainProcess,Received task: task_analysis.sna[5058a97a-1ce6-4e6f-a7ce-e803c171bf78],celery1.log
2020-05-28,"14:56:43,666",INFO,MainProcess,missed heartbeat from worker@None,celery1.log
2020-05-28,"13:51:12,395",INFO,MainProcess,Received task: task_analysis.sna[b4286bf6-7afe-44b4-bf9f-3553b9c47228],celery9.log
2020-05-28,"14:56:43,667",INFO,MainProcess,missed heartbeat from celery9@None,celery1.log
2020-05-28,"14:56:43,667",INFO,MainProcess,missed heartbeat from celery4@None,celery1.log
2020-05-28,"14:56:43,667",INFO,MainProcess,missed heartbeat from celery5@None,celery1.log
2020-05-28,"13:51:12,465",WARNING,ForkPoolWorker-6,"(90, 1380)",celery9-6.log
2020-05-28,"15:38:27,643",WARNING,ForkPoolWorker-6,graphbuild_finish,celery2-6.log
2020-05-28,"15:38:25,728",WARNING,ForkPoolWorker-6,"(2, 268)",celery2-6.log
2020-05-28,"13:57:01,377",WARNING,ForkPoolWorker-6,X.shape :,celery10-6.log
2020-05-28,"13:51:13,167",WARNING,ForkPoolWorker-6,graphbuild_finish,celery9-6.log
2020-05-28,"17:08:40,027",INFO,MainProcess,Received task: task_analysis.sna[b6d09ddd-7b76-4e5f-aade-1338377c12ec],celery4.log
2020-05-28,"13:57:01,298",INFO,MainProcess,Received task: task_analysis.sna[444a373f-dd75-4e64-98ad-1bcd2f5a66d9],celery10.log
2020-05-28,"17:08:33,310",INFO,ForkPoolWorker-6,Task task_analysis.sna[23ba3abf-fc0a-40f4-bc4c-73f37db2a5e2] succeeded in 17.627951515838504s: None,celery3-6.log
2020-05-28,"17:08:33,263",WARNING,ForkPoolWorker-6,<Response [200]>,celery3-6.log
2020-05-28,"17:08:33,186",WARNING,ForkPoolWorker-6,graphbuild_finish,celery3-6.log
2020-05-28,"17:08:44,047",INFO,ForkPoolWorker-6,Task task_analysis.sna[b6d09ddd-7b76-4e5f-aade-1338377c12ec] succeeded in 2.9767669159919024s: None,celery4-6.log
2020-05-28,"15:38:25,728",WARNING,ForkPoolWorker-6,X.shape :,celery2-6.log
2020-05-28,"13:57:01,932",INFO,ForkPoolWorker-6,Task task_analysis.sna[444a373f-dd75-4e64-98ad-1bcd2f5a66d9] succeeded in 0.6059302967041731s: None,celery10-6.log
2020-05-28,"13:57:01,928",WARNING,ForkPoolWorker-6,<Response [200]>,celery10-6.log
2020-05-28,"13:57:01,914",WARNING,ForkPoolWorker-6,graphbuild_finish,celery10-6.log
2020-05-28,"13:57:01,377",WARNING,ForkPoolWorker-6,"(90, 1380)",celery10-6.log
2020-05-28,"15:38:25,557",INFO,MainProcess,Received task: task_analysis.sna[dec91f50-9343-4969-b72c-14b9d3ffb073],celery2.log
2020-05-28,"13:51:13,189",WARNING,ForkPoolWorker-6,<Response [200]>,celery9-6.log
2020-05-28,"13:57:01,326",WARNING,ForkPoolWorker-6,make graph,celery10-6.log
2020-05-28,"17:08:29,515",WARNING,ForkPoolWorker-6,X.shape :,celery3-6.log
2020-05-28,"17:08:15,700",WARNING,ForkPoolWorker-6,make graph,celery3-6.log
2020-05-28,"17:08:43,936",WARNING,ForkPoolWorker-6,graphbuild_finish,celery4-6.log
2020-05-28,"17:08:44,005",WARNING,ForkPoolWorker-6,<Response [200]>,celery4-6.log
2020-05-28,"14:57:10,559",INFO,ForkPoolWorker-6,Task task_analysis.sna[5058a97a-1ce6-4e6f-a7ce-e803c171bf78] succeeded in 20.39819489978254s: None,celery1-6.log
2020-05-28,"14:57:10,494",WARNING,ForkPoolWorker-6,<Response [200]>,celery1-6.log
2020-05-28,"14:57:10,390",WARNING,ForkPoolWorker-6,graphbuild_finish,celery1-6.log
2020-05-28,"14:57:06,001",WARNING,ForkPoolWorker-6,"(91009, 1018)",celery1-6.log
2020-05-28,"14:57:06,001",WARNING,ForkPoolWorker-6,X.shape :,celery1-6.log
2020-05-28,"14:56:50,172",WARNING,ForkPoolWorker-6,make graph,celery1-6.log
2020-05-28,"17:08:43,166",WARNING,ForkPoolWorker-6,"(12213, 1005)",celery4-6.log
2020-05-28,"17:08:43,166",WARNING,ForkPoolWorker-6,X.shape :,celery4-6.log
2020-05-28,"17:08:41,087",WARNING,ForkPoolWorker-6,make graph,celery4-6.log
2020-05-28,"17:08:29,516",WARNING,ForkPoolWorker-6,"(74628, 1034)",celery3-6.log
2020-05-28,"13:51:13,194",INFO,ForkPoolWorker-6,Task task_analysis.sna[b4286bf6-7afe-44b4-bf9f-3553b9c47228] succeeded in 0.7713155504316092s: None,celery9-6.log
2020-05-29,"13:16:25,881",INFO,MainProcess,mingle: sync with 6 nodes,celery7.log
2020-05-29,"13:18:16,222",WARNING,ForkPoolWorker-6,make graph,celery3-6.log
2020-05-29,"13:03:16,439",WARNING,MainProcess,"File ""/opt/wigo/anaconda3/lib/python3.7/site-packages/billiard/pool.py"", line 1697, in _terminate_pool",celery10.log
2020-05-29,"13:18:17,273",WARNING,ForkPoolWorker-6,"(5622, 1000)",celery3-6.log
2020-05-29,"13:03:16,438",WARNING,MainProcess,Traceback (most recent call last):,celery10.log
2020-05-29,"13:03:16,438",WARNING,MainProcess,"File ""/opt/wigo/anaconda3/lib/python3.7/multiprocessing/util.py"", line 265, in _run_finalizers",celery10.log
2020-05-29,"13:03:16,439",WARNING,MainProcess,"File ""/opt/wigo/anaconda3/lib/python3.7/multiprocessing/util.py"", line 189, in __call__",celery10.log
2020-05-29,"13:03:16,439",WARNING,MainProcess,AttributeError: 'NoneType' object has no attribute 'close',celery10.log
2020-05-29,"13:05:29,817",WARNING,MainProcess,Traceback (most recent call last):,celery10.log
2020-05-29,"13:05:29,817",WARNING,MainProcess,"File ""/opt/wigo/anaconda3/lib/python3.7/multiprocessing/util.py"", line 265, in _run_finalizers",celery10.log
2020-05-29,"13:05:29,817",WARNING,MainProcess,"File ""/opt/wigo/anaconda3/lib/python3.7/multiprocessing/util.py"", line 189, in __call__",celery10.log
2020-05-29,"13:16:38,628",INFO,MainProcess,sync with celery10@None,celery9.log
2020-05-29,"13:16:35,352",INFO,MainProcess,celery9@None ready.,celery9.log
2020-05-29,"13:18:17,272",WARNING,ForkPoolWorker-6,X.shape :,celery3-6.log
2020-05-29,"13:18:19,546",WARNING,ForkPoolWorker-6,"(5622, 1000)",celery4-6.log
2020-05-29,"13:16:34,315",INFO,MainProcess,sync with celery9@None,celery5.log
2020-05-29,"13:18:18,369",WARNING,ForkPoolWorker-6,make graph,celery4-6.log
2020-05-29,"09:48:25,879",INFO,MainProcess,Received task: task_analysis.sna[be091428-38d2-4d57-9663-eb08d5b61014],celery5.log
2020-05-29,"13:03:17,173",WARNING,MainProcess,Traceback (most recent call last):,celery5.log
2020-05-29,"13:03:17,174",WARNING,MainProcess,"File ""/opt/wigo/anaconda3/lib/python3.7/multiprocessing/util.py"", line 265, in _run_finalizers",celery5.log
2020-05-29,"13:03:17,174",WARNING,MainProcess,"File ""/opt/wigo/anaconda3/lib/python3.7/multiprocessing/util.py"", line 189, in __call__",celery5.log
2020-05-29,"09:48:26,035",WARNING,ForkPoolWorker-6,make graph,celery5-6.log
2020-05-29,"09:48:26,254",WARNING,ForkPoolWorker-6,X.shape :,celery5-6.log
2020-05-29,"09:48:26,254",WARNING,ForkPoolWorker-6,"(588, 1168)",celery5-6.log
2020-05-29,"09:48:26,975",WARNING,ForkPoolWorker-6,graphbuild_finish,celery5-6.log
2020-05-29,"09:48:27,055",WARNING,ForkPoolWorker-6,<Response [200]>,celery5-6.log
2020-05-29,"09:48:27,103",INFO,ForkPoolWorker-6,Task task_analysis.sna[be091428-38d2-4d57-9663-eb08d5b61014] succeeded in 1.0848700292408466s: None,celery5-6.log
2020-05-29,"16:26:57,050",WARNING,ForkPoolWorker-6,make graph,celery5-6.log
2020-05-29,"16:27:05,723",WARNING,ForkPoolWorker-6,X.shape :,celery5-6.log
2020-05-29,"16:27:05,723",WARNING,ForkPoolWorker-6,"(57630, 1000)",celery5-6.log
2020-05-29,"16:27:07,681",WARNING,ForkPoolWorker-6,graphbuild_finish,celery5-6.log
2020-05-29,"16:27:07,697",WARNING,ForkPoolWorker-6,<Response [200]>,celery5-6.log
2020-05-29,"16:27:07,763",INFO,ForkPoolWorker-6,Task task_analysis.sna[248a53b6-a957-4e84-9045-7fdd7b458cb0] succeeded in 10.71264223381877s: None,celery5-6.log
2020-05-29,"13:03:17,174",WARNING,MainProcess,"File ""/opt/wigo/anaconda3/lib/python3.7/site-packages/billiard/pool.py"", line 1697, in _terminate_pool",celery5.log
2020-05-29,"13:03:17,174",WARNING,MainProcess,AttributeError: 'NoneType' object has no attribute 'close',celery5.log
2020-05-29,"13:16:15,412",INFO,MainProcess,Connected to amqp://guest:**@127.0.0.1:5672//,celery5.log
2020-05-29,"13:16:15,485",INFO,MainProcess,mingle: searching for neighbors,celery5.log
2020-05-29,"13:16:16,575",INFO,MainProcess,mingle: sync with 4 nodes,celery5.log
2020-05-29,"13:16:16,576",INFO,MainProcess,mingle: sync complete,celery5.log
2020-05-29,"13:16:16,596",INFO,MainProcess,celery5@None ready.,celery5.log
2020-05-29,"13:16:20,215",INFO,MainProcess,sync with celery6@None,celery5.log
2020-05-29,"13:16:24,870",INFO,MainProcess,sync with celery7@None,celery5.log
2020-05-29,"13:16:29,623",INFO,MainProcess,sync with celery8@None,celery5.log
2020-05-29,"13:16:35,330",INFO,MainProcess,mingle: sync complete,celery9.log
2020-05-29,"13:16:38,628",INFO,MainProcess,sync with celery10@None,celery5.log
2020-05-29,"16:26:53,127",INFO,MainProcess,Received task: task_analysis.sna[248a53b6-a957-4e84-9045-7fdd7b458cb0],celery5.log
2020-05-29,"13:18:19,545",WARNING,ForkPoolWorker-6,X.shape :,celery4-6.log
2020-05-29,"13:16:35,329",INFO,MainProcess,mingle: sync with 8 nodes,celery9.log
2020-05-29,"13:16:34,112",INFO,MainProcess,Connected to amqp://guest:**@127.0.0.1:5672//,celery9.log
2020-05-29,"13:16:24,791",INFO,MainProcess,mingle: searching for neighbors,celery7.log
2020-05-29,"13:15:56,955",INFO,MainProcess,mingle: searching for neighbors,celery1.log
2020-05-29,"13:15:56,877",INFO,MainProcess,Connected to amqp://guest:**@127.0.0.1:5672//,celery1.log
2020-05-29,"13:03:16,455",WARNING,MainProcess,AttributeError: 'NoneType' object has no attribute 'close',celery7.log
2020-05-29,"13:03:16,455",WARNING,MainProcess,"File ""/opt/wigo/anaconda3/lib/python3.7/site-packages/billiard/pool.py"", line 1697, in _terminate_pool",celery7.log
2020-05-29,"13:03:16,455",WARNING,MainProcess,"File ""/opt/wigo/anaconda3/lib/python3.7/multiprocessing/util.py"", line 189, in __call__",celery7.log
2020-05-29,"13:03:16,455",WARNING,MainProcess,"File ""/opt/wigo/anaconda3/lib/python3.7/multiprocessing/util.py"", line 265, in _run_finalizers",celery7.log
2020-05-29,"13:03:16,455",WARNING,MainProcess,Traceback (most recent call last):,celery7.log
2020-05-29,"13:03:17,181",WARNING,MainProcess,Traceback (most recent call last):,celery4.log
